Date,Time,WALLSEND WDR ,WALLSEND TEMP ,WALLSEND WSP ,WALLSEND HUMID,WALLSEND SOLAR ,NEWCASTLE WDR ,NEWCASTLE TEMP ,NEWCASTLE WSP ,NEWCASTLE HUMID ,NEWCASTLE SOLAR ,BERESFIELD WDR,BERESFIELD TEMP ,BERESFIELD WSP ,BERESFIELD HUMID ,BERESFIELD SOLAR
01/01/2020,01:00,211.9,20.9,3.2,68.4,-2.3,204.1,21.1,3.5,67.8,,214.9,21.1,2.9,66.8,
01/01/2020,02:00,226.6,20.4,1.8,70.4,-2.2,216.3,20.9,2.3,69.9,,227.5,20.7,1.9,68.3,
01/01/2020,03:00,227.2,20.4,1.7,70.9,-1.7,218.5,20.8,2.1,71.4,,229.3,20.7,2.1,69.2,
01/01/2020,04:00,224.6,20.3,1.5,71.3,-1.4,214.2,20.5,1.7,71.9,,217.1,20.7,1.7,70.4,
01/01/2020,05:00,228.1,20.3,1.2,71.4,-0.4,218.2,20.4,1.3,71.8,,216.9,20.7,1.2,71,
01/01/2020,06:00,227.5,20.4,1.1,71.5,38.4,201.2,20.4,1.2,72.2,,171.2,20.7,1.1,70.6,
01/01/2020,07:00,233.5,20.8,1.3,70.6,105.1,221.6,20.9,1.1,71,,164.9,21.3,1.3,68.6,
01/01/2020,08:00,220.6,22.1,0.7,66.6,319.2,180.2,21.2,1.6,70.1,,141.4,22.1,1,66.2,
01/01/2020,09:00,149,22.8,0.9,64.3,556.6,139.9,21.2,2.2,70.6,,124.8,23.2,0.9,64,
01/01/2020,10:00,118.3,24.4,2.1,60,811.6,143.1,21.7,3.7,67.6,,92.1,24.9,1.4,58.6,
01/01/2020,11:00,125.1,24.4,3.7,60.4,971.1,145.2,21.8,4.4,67.1,,123.9,26.3,2.3,55.1,
01/01/2020,12:00,118.8,24.5,3.5,59.9,964.4,141.8,22.2,3.9,65.1,,110.9,26.8,3,53.8,
01/01/2020,13:00,123.1,24.1,4.4,62,1001.5,139.3,21.9,4.1,68.6,,134.3,26.7,2.8,53.7,
01/01/2020,14:00,133.9,24.1,5.1,63.6,970,140.8,21.9,4.3,71.5,,139.7,26.7,2.8,54.7,
01/01/2020,15:00,134.9,23.9,5.2,65.6,832.9,145.3,22.2,4.1,73.6,,136.3,26.7,2.9,56.1,
01/01/2020,16:00,130.6,23.5,5.1,68.7,557.5,147.5,22.2,3.9,76.5,,132.8,25.9,3.1,59.9,
01/01/2020,17:00,146.3,23.1,4.6,72.1,318.2,171.4,22.2,2.7,79.7,,135.2,24.9,2.9,65.1,
01/01/2020,18:00,166.7,22.7,3.9,77,121.5,183.6,21.6,3.3,83.7,,159.6,23.4,4,73.1,
01/01/2020,19:00,178,22.5,3.1,80.2,36,186.7,21.4,3.6,85.8,,168.8,22.7,4.9,78.2,
01/01/2020,20:00,172.1,22.2,3.6,83.6,-1.1,185.5,21.4,3.9,86.6,,164.7,22.4,5,82.8,
01/01/2020,21:00,169.6,22.3,3.3,84.6,-1.2,186,21,3.5,88.4,,165.2,22.5,5.1,83.9,
01/01/2020,22:00,173.5,22.1,3.3,86,-1.1,183.8,21.2,3.5,88.9,,167.7,22.5,4.5,84.9,
01/01/2020,23:00,179.7,22,2.9,87,-1.1,189.6,21.2,3.3,88.8,,170.9,22.5,3.7,85.8,
01/01/2020,24:00,178.4,21.6,3,87.5,-1.6,190.6,20.9,3,89.5,,169.8,22.1,4.3,86.7,
02/01/2020,01:00,182.7,21.2,2.9,88.1,-1.5,188.5,20.5,2.9,90.2,,170.9,21.7,4.2,87,
02/01/2020,02:00,183.3,20.8,2.7,89.6,-1.8,192.7,20.4,2.9,89.3,,170,21.2,3.4,88.1,
02/01/2020,03:00,183.3,20.1,2.2,91.8,-1.7,193.6,20.2,2.7,89,,169.7,20.5,3.6,90.7,
02/01/2020,04:00,185.3,19.7,1.9,91.8,-1.7,189.2,20,3,87.7,,166.6,20.1,3.8,90.4,
02/01/2020,05:00,183.3,19.7,2,91.1,-1.2,190.9,20.1,2.5,85.9,,169,20,3.2,90.3,
02/01/2020,06:00,,,,,,190.7,19.7,3.1,87.4,,171.1,20.2,2.8,88.1,
02/01/2020,07:00,,,,,,187.9,19.4,3,87.4,,168.1,19.9,3.6,87.4,
02/01/2020,08:00,,,,,,191.1,20.1,2.7,80.4,,174,20.7,3,80.5,
02/01/2020,09:00,,,,,,187.4,21.5,3,72.4,,185.9,21.8,2.3,72.8,
02/01/2020,10:00,191.7,22.6,2.3,70.2,254.4,190.4,22.6,3.1,69.6,,183.6,22.4,2,70.2,
02/01/2020,11:00,173,23.4,2.3,68.8,327.5,191.8,23.6,3.1,67.2,,188.2,23,2.2,69.2,
02/01/2020,12:00,180.1,23.6,1.8,69.2,240.3,192.7,22.9,2.3,67.9,,171.4,23.7,1.8,68,
02/01/2020,13:00,157.2,23.3,2.5,71,253.9,190.9,22.6,2.2,68,,148.5,24.1,1.8,68.3,
02/01/2020,14:00,155.9,23.4,3,70.9,337.5,189.3,22.8,2.3,66.5,,153.3,24.3,1.9,67.8,
02/01/2020,15:00,170.3,23.5,2.7,70.5,303.8,181.7,22.8,3.2,66.8,,,,,,
02/01/2020,16:00,158.7,23,3.5,73.2,248.1,179.8,23.1,3.4,66.9,,,,,,
02/01/2020,17:00,165,23,2.9,73.7,188.6,185.3,23,3.4,69.6,,,,,,
02/01/2020,18:00,164.3,22.3,2.9,79.1,69.8,186,22,2.2,80.2,,158.5,23.2,3,75.2,
02/01/2020,19:00,171.6,22,2.2,85.6,19.2,187.4,21.7,1.9,87,,163,22.4,3.4,83.9,
02/01/2020,20:00,185.6,22,1.9,87.8,-0.9,190.6,21.9,2.2,88.1,,163.8,22.2,3.1,88,
02/01/2020,21:00,185.5,22.3,1.8,88,-2,189.1,22.2,2.1,87.9,,163.1,22.4,2.2,87.9,
02/01/2020,22:00,191.3,22.7,1.3,87.9,-1.2,185.9,22.2,1.8,89.5,,179.9,22.9,1.4,87.3,
02/01/2020,23:00,205.4,22.5,1.4,88.8,-1.2,206.3,22.1,0.9,90.7,,198,22.6,1.7,88.1,
02/01/2020,24:00,218.4,22,1.3,90.8,-1.3,199.3,21.9,0.9,91.6,,211,22.1,1.3,91.4,
03/01/2020,01:00,228.4,22.2,1,91.1,-1.1,178.7,21.6,1.6,92.2,,187.6,22.1,1.3,92.3,
03/01/2020,02:00,173.9,22.2,1.3,92.3,-1.3,176.7,21.1,1.3,93.2,,179,22.1,1.1,92.5,
03/01/2020,03:00,196.7,22,0.8,92.7,-1.6,170,20.3,1.1,94.7,,180.6,22.2,0.9,92.6,
03/01/2020,04:00,205.5,21.9,0.7,92.9,-1.5,139.2,20.4,0.7,95.4,,187.4,22.2,0.9,92.1,
03/01/2020,05:00,180.5,21.8,0.7,92.9,-0.7,175.1,20.9,1,95.1,,172.6,22.1,1.2,92.9,
03/01/2020,06:00,182.6,22.1,0.9,91.8,19.5,154.1,21.1,1.5,94.7,,161.5,22.1,1.2,92.9,
03/01/2020,07:00,176.3,22.6,1.2,88.6,82.2,182,21.1,1.1,94.8,,154,23,1.2,88.9,
03/01/2020,08:00,187.6,23.6,1.1,84.1,210.4,161.1,22.1,1.5,91.2,,135.4,24.1,1.1,82.9,
03/01/2020,09:00,133.3,25.4,0.3,74.8,406.3,153,23.1,2.6,85.3,,87.8,25.9,0.6,73.1,
03/01/2020,10:00,98.4,26.5,0.5,69,386.8,146.7,23.3,3.2,84.1,,74.2,28.1,1.1,61,
03/01/2020,11:00,98.3,27.8,0.7,65.1,546,149.8,23.6,3.1,83.3,,101.7,29.6,1.5,56.4,
03/01/2020,12:00,125.6,28.5,4.4,64.2,1001.6,147,24,3.4,82.1,,127.4,30.4,2.2,57.2,
03/01/2020,13:00,111.6,28.3,4.6,64.5,1039.4,123.5,25.1,4.2,77.3,,118.4,30.8,3.2,56.8,
03/01/2020,14:00,104.7,28.9,5.3,55.8,982,101.2,26.1,4.1,67.1,,127.7,32,2.7,50.5,
03/01/2020,15:00,117.7,29.6,5.1,50,856.9,90,26.5,4.5,63.3,,123.8,33.1,2.9,42.9,
03/01/2020,16:00,114.4,28.9,4.7,55.4,672,85.5,26.1,4.4,66.8,,124.3,33.8,2.9,40.9,
03/01/2020,17:00,104.3,28.4,4.3,58.4,388.5,81,25.4,4.1,71.2,,101.8,32.2,3.8,44.5,
03/01/2020,18:00,94,28.7,3.2,55.9,95,63.9,25,3.4,70.1,,84.4,31.1,3.4,48.9,
03/01/2020,19:00,108.3,27.6,2.6,60.2,32.1,65.9,24.9,3.5,69,,108.7,29.5,2.3,56,
03/01/2020,20:00,110.9,25.7,1.5,68.2,-1.4,58.1,24.2,2.8,73.8,,98.5,27.9,2,58.5,
03/01/2020,21:00,76,25.5,0.7,67.9,-2.6,47.4,23.9,1.8,74.1,,97.8,26.8,1.9,61.3,
03/01/2020,22:00,132.4,24.7,0.9,70.2,-2.4,59.5,23.9,2,73.8,,130.7,25.8,1.3,66.4,
03/01/2020,23:00,147,23.8,1.6,75,-2.5,62,23.2,1.8,79.2,,172.9,24.1,1.2,73.5,
03/01/2020,24:00,155.7,23.2,1.5,80.1,-2.4,72,22.7,1.9,81.5,,174.5,22.9,1.6,80.2,
04/01/2020,01:00,174.3,22.3,1,84.4,-2.3,58.9,22,1.4,83.8,,169.5,22.2,1.8,84.3,
04/01/2020,02:00,200.7,21.9,0.9,86.2,-2.3,174.4,21.4,0.5,85.1,,176,22.2,1.6,84.6,
04/01/2020,03:00,210.3,21.4,0.8,89,-2.3,160.1,20.9,0.4,87.1,,173.2,21.9,1.1,86.7,
04/01/2020,04:00,196.1,21,0.6,91.1,-2.3,149.4,20.8,1,88.7,,164.7,21.4,1.3,89.5,
04/01/2020,05:00,208.4,20.8,0.5,92.1,-1.1,162.1,20.4,0.6,89.8,,176.1,21.1,0.8,90.4,
04/01/2020,06:00,233.8,20.9,0.4,92,48.7,196.3,20.8,0.2,89.6,,210.5,21.5,0.6,89.5,
04/01/2020,07:00,39.1,23.3,0.5,83.1,212.7,343.8,23.3,0.9,82.3,,315.5,23.2,1.2,83,
04/01/2020,08:00,351.9,26.5,1.9,69.4,435.6,354.9,26.2,1.8,70.1,,311.1,26.2,2.2,70.1,
04/01/2020,09:00,342.2,30.5,2.5,55,637.6,334,29.5,3.2,58.3,,308.5,29.9,2.6,56,
04/01/2020,10:00,327.1,35.5,3.6,36.2,807.8,333,34.3,4.1,41.2,,309.8,35,4.8,37.3,
04/01/2020,11:00,319.1,39.3,4.2,24.7,937.9,318.6,38.7,5.9,26.2,,307.6,38.7,6.7,26.2,
04/01/2020,12:00,320.8,41.6,4.3,20.6,1010.1,326.1,41.2,5.5,21.9,,299.5,41.4,6.7,19.7,
04/01/2020,13:00,317.3,43.3,3.8,17.5,1014.4,335.1,42.2,4,20,,300,42.9,6.4,17,
04/01/2020,14:00,323.1,44.3,3.6,15.2,949.8,49.9,37.3,3.7,31.1,,296.7,43.9,5.5,14.7,
04/01/2020,15:00,333,44.5,3.2,14,784.4,42.4,33,4.8,41.1,,293.4,44.6,4.3,12.7,
04/01/2020,16:00,24.8,43.7,2.7,16.4,574.3,48.6,32.9,4.3,41.7,,1.7,44.7,2.7,11.7,
04/01/2020,17:00,82.8,40.8,3.1,25.2,296,48.8,32.4,3.5,41.4,,71.3,42,4.1,22.2,
04/01/2020,18:00,59.5,39.7,2.2,25.7,101.5,50,30.6,2.7,46.1,,67,40.2,3.5,24.6,
04/01/2020,19:00,33.5,37.5,1.7,27.3,30.6,56.6,30.9,2.5,45.2,,61,38.8,3,22.7,
04/01/2020,20:00,20.2,35.7,1.3,27.2,-2,68.4,32.9,1.7,37.3,,50,36.8,2.9,24.6,
04/01/2020,21:00,35.5,33.3,0.7,33,-2.7,17.5,32.1,0.9,39.4,,3,35.6,1.4,26.3,
04/01/2020,22:00,46.3,30.8,0.1,40,-2.2,347.4,30.3,0.5,44.3,,30.7,35.2,1.9,27.2,
04/01/2020,23:00,254.4,29.2,0.1,45.7,-2,318.8,28.9,0.6,49.2,,37.7,34.5,2.1,28.3,
04/01/2020,24:00,193.4,27.1,3.1,56.7,-1.2,183.8,24.5,5,70.2,,185.3,30.4,2.5,43.2,
05/01/2020,01:00,199.8,24.5,5.1,69.4,-2.1,193.3,23.5,5,73,,173.1,24.9,6.1,68,
05/01/2020,02:00,201.4,23.7,5.8,69.7,-1.8,199,23.1,5.1,71.2,,181.6,24.1,5,67.3,
05/01/2020,03:00,198.1,23.3,4.1,64,-2.2,198,22.6,4.4,66.6,,184.4,23.5,3.8,62.9,
05/01/2020,04:00,199.5,23.1,3.5,56.9,-2.6,199.9,22.3,3.8,59.4,,197.1,23.4,2.5,55,
05/01/2020,05:00,199.8,23,2.7,51.7,-1.5,206.5,22.4,3.1,54,,200.7,23.2,1.8,50.3,
05/01/2020,06:00,201.4,22.9,1.9,54.3,41.4,208.3,22.3,3,57,,209.3,23.1,2.1,49,
05/01/2020,07:00,190.8,23.4,2.7,56.2,184.9,205.4,22.6,2.9,59,,205.2,23.4,2.3,50.1,
05/01/2020,08:00,197.6,23.7,2.8,60.5,303.1,197.8,22.9,3.2,64.3,,185.3,24.2,2.9,55.8,
05/01/2020,09:00,197.4,23.6,2.7,65.5,290.1,195.9,22.9,3.4,68.7,,184.2,24.4,2.8,60.9,
05/01/2020,10:00,195.9,24.2,2.4,64.2,432.5,192.9,23,3.4,68.6,,169.2,25,3.4,60.3,
05/01/2020,11:00,171.1,25.3,3.1,59.4,618.2,189.2,23.4,4.1,66.5,,165.7,26,3.1,55.1,
05/01/2020,12:00,156.4,25.4,4.6,59.3,751.4,190.2,23.8,3.1,68,,156.7,26.6,3.1,53.8,
05/01/2020,13:00,156.9,25.5,5.6,58,966,182.8,23.8,4.1,68.4,,157.1,26.7,4,53.5,
05/01/2020,14:00,162.7,25.8,4.8,56.1,931,182.6,23.8,4.4,68.5,,152.9,26.7,3.7,52.5,
05/01/2020,15:00,156.4,24.9,6.1,60,780.3,183.5,24,3.5,69,,158,26.2,4.8,53.3,
05/01/2020,16:00,163.7,24.1,5.3,64.8,457.1,191.2,23.4,3.6,72,,164.1,25.2,5.8,59.2,
05/01/2020,17:00,169,22.9,4.7,70.5,150.1,183.8,22.7,3.2,75.6,,165.3,23.7,6.3,67,
05/01/2020,18:00,172,22.4,4.4,71.3,107.1,182.9,22.2,3.4,75.6,,165.4,22.9,6.1,68.9,
05/01/2020,19:00,166.2,21.9,3.8,73,25.8,171.2,21.8,3.5,75,,164,22.2,5.5,71.4,
05/01/2020,20:00,162.2,20.9,3.8,77.7,-1.7,166.5,20.6,3.6,82,,162.1,21.2,4.4,76.4,
05/01/2020,21:00,157.3,19.8,5,82.8,-0.9,166.1,20.1,3.7,82.3,,160.3,19.9,3.8,86,
05/01/2020,22:00,156.4,19.7,4.3,78.2,-2.4,158.3,20.8,4.1,72.6,,161.8,19.3,3.7,85.2,
05/01/2020,23:00,152.3,20.8,3.8,69.1,-1.6,148,21.3,4.6,66.9,,145.4,20.4,2.2,74,
05/01/2020,24:00,149.1,20.9,3.2,69.7,-1.5,153.1,21.1,2.5,72.4,,139.5,21.1,1.5,67.2,
06/01/2020,01:00,172.9,20.4,1.1,70.6,-2.1,161.1,20.8,1.6,73,,166.7,20.6,1.4,71.5,
06/01/2020,02:00,209.9,19.9,0.8,73.3,-2.3,214.8,20.1,0.5,75.5,,199.8,20.5,1.2,70.9,
06/01/2020,03:00,155.2,19.9,2,73.5,-2.3,162.5,20.2,1.4,75.6,,153.7,19.7,1.2,74.4,
06/01/2020,04:00,154.4,20,1.6,74.1,-2,148.9,20.5,1.8,78.1,,161.2,19.6,0.7,76.5,
06/01/2020,05:00,198.1,20.3,0.9,74,-1.3,176.8,20.5,1.1,78.7,,194.7,20.1,0.9,74.1,
06/01/2020,06:00,181.7,20.4,1.2,76.5,6.1,184.9,20.7,1.3,76.6,,164.8,20.3,1.5,75.3,
06/01/2020,07:00,160.8,19.6,1.1,86.1,36.4,157.1,20.5,1.5,83.2,,162.8,20.4,1.4,77.6,
06/01/2020,08:00,162.8,21.1,1.5,79.7,164.5,150.1,21.2,1.7,81.2,,130,22.9,1.7,68,
06/01/2020,09:00,137.2,21.8,2.6,73.6,118.9,172.8,21.8,1.5,76.8,,122.4,22.9,2.1,66,
06/01/2020,10:00,134.5,22,3.1,72.5,154.7,170,21.8,1.6,77.2,,119.5,23,3.1,66,
06/01/2020,11:00,135.7,22.3,3.6,72.2,201.8,167.1,21.8,1.5,77.4,,121.9,23.3,2.6,66.1,
06/01/2020,12:00,140.8,22.6,4.1,71.3,292.7,169,22,1.7,77.8,,133.1,23.5,2.2,67,
06/01/2020,13:00,133.6,22.8,4.6,72.1,314.5,145.7,21.9,3.3,78.9,,134.9,23.6,2.3,68.6,
06/01/2020,14:00,130,23.2,4.3,72.6,473.5,139.9,22.4,3.8,78.9,,134,24.3,2.4,67.6,
06/01/2020,15:00,130.8,23.2,4.4,73.8,481.6,141.7,22,4.1,81.4,,128.6,24.9,2.6,66.6,
06/01/2020,16:00,141.1,22.4,4.6,78.4,281.6,144.7,21.8,4,83.8,,126.9,24.3,2.7,70.4,
06/01/2020,17:00,145,22.1,4.2,81,168,139.9,21.6,3.9,85.4,,130.7,23.7,2.4,73.5,
06/01/2020,18:00,141.4,21.8,3.8,83.9,90.7,151.9,21.5,2.7,86.7,,132.1,22.8,2,78.9,
06/01/2020,19:00,144.2,21.7,4,85.2,33,159.8,21.5,2,87.4,,135.9,22.5,1.6,81.9,
06/01/2020,20:00,158.2,21.4,2.4,88.8,-1,173.4,21.3,1.7,89.6,,155.4,22.1,2.1,85.8,
06/01/2020,21:00,149.4,21.5,2.1,90.1,-1.2,153.5,21.2,2,91.9,,155.1,21.7,1.4,90.8,
06/01/2020,22:00,171.5,21.6,1.2,92,-1.4,183.7,21.3,1.6,92.3,,166.9,21.3,2.1,95.7,
06/01/2020,23:00,161.7,21.4,1,94.9,-1.2,160.4,21.4,1.4,92.8,,168.3,21.4,0.9,97.4,
06/01/2020,24:00,160.7,21.4,0.4,94.7,-1.2,117.4,21.6,0.8,91.9,,294.7,21.5,0.2,97.5,
07/01/2020,01:00,241.2,21.4,0.5,95,-1.4,302.5,21.8,0.4,90.8,,244,21.6,0.9,97.2,
07/01/2020,02:00,189.7,21.3,0.3,95.5,-1.4,278.4,21.8,0.3,91.1,,300.5,21.4,0.4,97.2,
07/01/2020,03:00,297.7,21,0.2,96.4,-1.6,128.6,21.6,0.4,91.6,,341.6,21.1,0.3,97.6,
07/01/2020,04:00,158.9,20.9,0.6,96.7,-1.5,157.8,21.6,0.6,91.5,,142.1,20.8,0.6,97.9,
07/01/2020,05:00,165.8,21.1,0.8,96.4,-1.2,146.2,21.2,1.7,93,,158.4,21.1,0.9,98.3,
07/01/2020,06:00,195.9,21.3,0.7,96,23.3,181.7,21.2,1,93.6,,178.8,21.4,0.8,97.5,
07/01/2020,07:00,209.5,21.6,1.3,95.3,79.5,199.7,21.8,1.3,92.4,,206.3,21.8,1.3,96.3,
07/01/2020,08:00,209.1,22.2,1,90.3,183.1,238,22.7,0.8,88.1,,186.5,22.6,1.5,90.8,
07/01/2020,09:00,118.9,25.6,0.8,74.6,623.9,145.9,24.4,1.4,78.7,,201.1,24.9,0.4,79,
07/01/2020,10:00,354.6,25.9,2.2,72.2,226,65.8,25,1.9,74.9,,322.6,25.6,2.1,73.8,
07/01/2020,11:00,336.5,25.3,2,76.2,127,45.2,23.6,2.3,81.2,,358.9,25.4,1.9,76.1,
07/01/2020,12:00,316.2,26.6,2.4,70.6,406.9,32.3,24.5,0.9,79.3,,294.1,25.3,4.3,79.2,
07/01/2020,13:00,321.6,29,2.4,59.2,847,119.5,26.7,0.2,70,,291.1,27.1,3.1,67.3,
07/01/2020,14:00,16.9,31.4,1.3,45.9,702.5,99.2,27.2,2.2,68.5,,331,30.6,0.9,49.4,
07/01/2020,15:00,105.1,32.1,2.2,45.5,806.6,99,27.8,2.8,65.6,,108.9,33.2,1.4,42.1,
07/01/2020,16:00,116.1,29.1,4.5,61,645.2,85,26.1,3.5,71.9,,118.6,32.6,3,50.8,
07/01/2020,17:00,112.6,28.6,3.7,64.4,391.3,62.4,25.8,3.6,74,,120.6,31.8,2.3,53.3,
07/01/2020,18:00,122.9,27.9,2.8,68.1,114.7,58.6,25.7,3.5,74,,131.5,31.8,1.5,55.1,
07/01/2020,19:00,89.5,27.9,2.1,66.9,34.3,55.5,25.1,3.2,74.2,,93.7,30.1,2.4,58.3,
07/01/2020,20:00,73.2,26.6,1.4,69.1,-1.3,51.5,24.9,2.8,74.4,,84.3,27.9,2,63.9,
07/01/2020,21:00,26.3,25.9,1.1,70,-2.4,45.6,24.9,2.1,73.5,,58,27.3,2.7,61.6,
07/01/2020,22:00,9.9,25.7,1.3,67.8,-2,8.5,25.8,2.6,67,,26.5,26.4,1.9,65.8,
07/01/2020,23:00,8.9,25.5,1.1,69.1,-2.1,15.4,25.9,2.4,67.5,,27.6,26.2,1.9,66.8,
07/01/2020,24:00,35.6,24.9,0.4,72,-1.7,21.8,25.4,1.6,70.1,,24.2,26.5,1.5,63.5,
08/01/2020,01:00,201.3,24.9,0.9,72.1,-1.9,177.2,24.3,0.8,75.2,,164.7,25.6,1.2,66.9,
08/01/2020,02:00,177.7,24.9,1.3,75.4,-2,164,23.4,0.7,79.1,,166.9,24.9,1.9,71.5,
08/01/2020,03:00,192.3,24.3,1.5,80.8,-1.6,216.1,23.8,0.8,80.7,,169.1,24.5,1.5,79.1,
08/01/2020,04:00,197.5,23.9,1.3,83.7,-1.6,201.9,24,1.2,80.4,,167.4,24,1.5,83.5,
08/01/2020,05:00,207.3,23.8,0.8,83.4,-1,233.7,24.1,0.8,79.9,,238.5,24,0.4,83.4,
08/01/2020,06:00,208.4,23.9,1.4,82.3,28.7,182.1,23.4,1.7,82.8,,207.8,24.1,0.7,82.2,
08/01/2020,07:00,201.5,24.3,1.3,81,90.9,177.8,22.5,2.2,86.5,,151.9,24.7,0.6,78.6,
08/01/2020,08:00,167.6,24.4,2.2,81.2,214.6,185.1,22.4,2.7,85.2,,157.8,25.2,1.8,77.7,
08/01/2020,09:00,166.8,25.4,2.5,75.1,462.3,184.6,22.9,2.6,81.8,,148.6,26.3,1.9,72.7,
08/01/2020,10:00,,25.8,,71.3,776.4,177.9,23.4,3.6,78.9,,134.3,28.1,2.2,65.2,
08/01/2020,11:00,,26.8,,66.6,904.3,175.4,24.1,3.9,75.7,,139.2,28.5,2.5,61.9,
08/01/2020,12:00,152.5,26.7,5.2,66.1,969,178.7,24.4,3.9,74.8,,123.2,29,3.3,59,
08/01/2020,13:00,167.2,27.5,3.5,63.4,983.4,176.6,24.4,3.8,74.5,,131.8,29.4,3,57.1,
08/01/2020,14:00,155.6,26.4,5.7,69.6,890.1,179.9,24.4,4.2,75.2,,148.3,28.5,3.3,60.5,
08/01/2020,15:00,154.6,25.9,5.7,72.2,702.1,181.1,24.3,4.2,77.1,,152.5,27.9,3.9,65.1,
08/01/2020,16:00,159.4,25.3,4.8,74.1,457.3,179,23.9,3.5,79.3,,157.1,26.7,4.2,68.9,
08/01/2020,17:00,168.2,24.1,3.6,78.7,162.1,188.2,23,3.1,83.1,,157.2,25.2,3.5,74.4,
08/01/2020,18:00,169.2,23.2,3.3,81.9,50.9,189.7,22.4,3,85.1,,163.5,23.7,3.9,81.5,
08/01/2020,19:00,195.9,22.9,2,83.5,9,201.9,22,1.9,89,,178.7,23.4,2.8,82.6,
08/01/2020,20:00,182.4,22.1,1.9,91.2,0.2,184.6,21.7,2.3,90.2,,160.7,22.6,2.5,89.4,
08/01/2020,21:00,184.7,21.7,1.9,90.7,-1.2,187.3,21.7,2.3,89.3,,168.5,22.1,2.2,92.2,
08/01/2020,22:00,201.8,21.5,2.3,92.9,-1.4,194.6,21.6,2.9,89.6,,171.1,21.9,2.8,91.6,
08/01/2020,23:00,196.7,21.2,2.4,94.8,-1.1,189.1,21.2,3.4,91.7,,175,21.5,2.6,94.9,
08/01/2020,24:00,,,,,,193.5,20.9,2.6,90.8,,162,21.4,2.3,93.3,
09/01/2020,01:00,,,,,,188.9,21.2,2.5,87.5,,164.7,21.5,2.6,88.9,
09/01/2020,02:00,,,,,,189,21.3,2.7,85.7,,169.3,21.5,2.4,85.9,
09/01/2020,03:00,,,,,,187.7,21.3,2.6,85.2,,175.3,21.5,1.2,85.5,
09/01/2020,04:00,,,,,,188.1,21.3,2.6,85.3,,206.1,21.6,1.2,83.6,
09/01/2020,05:00,,,,,,190.6,21.2,2.7,85.2,,176.6,21.5,0.9,83.3,
09/01/2020,06:00,,,,,,196.7,21.3,2.3,85.8,,207,21.6,1.4,81.7,
09/01/2020,07:00,,,,,,191.2,21.6,2.5,85.4,,196.2,21.8,1.4,80.8,
09/01/2020,08:00,,,,,,187.4,21.4,2.8,88.1,,183.8,22.4,1.5,80,
09/01/2020,09:00,,,,,,189.7,21.6,2.9,87.4,,182.6,22.7,1.6,80,
09/01/2020,10:00,,,,,,193.1,21.7,2.7,86.9,,162.3,22.8,3,81.7,
09/01/2020,11:00,,,,,,190.9,22.4,2.9,83.9,,162.5,23.3,3,78.4,
09/01/2020,12:00,,,,,,190.5,22,2.9,87.3,,164.4,23.4,3.1,78.4,
09/01/2020,13:00,,,,,,187.5,23,3.2,79.8,,163.3,23.4,3.2,78.4,
09/01/2020,14:00,,,,,,188.6,24.3,2.9,74.3,,150.3,25.3,2.2,67.6,
09/01/2020,15:00,159.1,25.5,3.4,68,567.3,185,24,3,76.1,,140.8,26.1,2.2,64.4,
09/01/2020,16:00,158.5,23.6,3.5,77.7,233.7,190,23,2.7,82.3,,157.5,25.3,2.7,68.9,
09/01/2020,17:00,155.4,23,2.7,81.9,139.5,186.8,22.5,2.4,84.4,,162.2,23.7,2.3,79.1,
09/01/2020,18:00,171.7,23,1.8,80.2,42.4,187.5,22.3,1.8,84.6,,156,23.7,1.9,78.5,
09/01/2020,19:00,169.7,23,1.5,81.1,10.1,183.4,22.4,1.7,85.6,,149.2,23.5,1.2,77.9,
09/01/2020,20:00,165.1,22.7,1.3,84.5,-1,181.4,22.3,1.8,86.7,,142.7,23.3,0.8,79.1,
09/01/2020,21:00,174.6,22.5,1.2,85.9,-1.3,181.1,22.1,1.6,87.1,,156.4,22.9,1.4,83,
09/01/2020,22:00,186,22,1.2,87.4,-2.1,184.6,21.9,1.5,87.9,,155.8,22.2,1.1,87.4,
09/01/2020,23:00,179.4,21.7,1,89.1,-1.9,189.6,21.7,1.1,89.2,,168.8,21.7,1.6,90.2,
09/01/2020,24:00,201.8,21.1,0.9,92.4,-2.2,181.6,21.7,1.1,89.7,,169,21.1,1.2,92.3,
10/01/2020,01:00,199.6,21.1,0.7,93.1,-1.5,173.5,21.6,0.6,89.4,,162.1,21.3,1,92.5,
10/01/2020,02:00,196.9,21.3,0.9,92.2,-1.1,182.7,21.8,1.2,89.2,,174.6,21.4,1,92.3,
10/01/2020,03:00,174.2,21.3,1,91.8,-1.2,186.8,21.8,1.1,89.9,,176.1,21.6,1.4,91.4,
10/01/2020,04:00,209.9,21.4,0.7,91.8,-1.2,182.8,21.7,0.9,90,,168.4,21.5,1,92,
10/01/2020,05:00,185.3,21.5,0.7,91.6,-0.7,180.9,21.8,0.8,89.5,,155,21.5,1,92.4,
10/01/2020,06:00,204.5,21.8,0.7,90.8,23.9,172,22,1,89.3,,171,21.7,0.9,92,
10/01/2020,07:00,175.9,23,0.7,86,159.7,156,22.6,1,86.6,,172.2,22.8,1.1,87,
10/01/2020,08:00,88.3,24.9,1.3,78.2,385.6,140.3,24,1.6,81.2,,100.9,24.6,0.9,79.1,
